date,sku,manufacturer,name,salesRankShortTerm,salesRankMediumTerm,salesRankLongTerm,bestSellingRank,customerReviewAverage,customerReviewCount,image,url
2017_09_08,5773847,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV",2723.0,2409.0,2909,2748,4.7,123.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773847_sa.jpg,https://api.bestbuy.com/click/-/5773847/pdp
2017_09_08,4982500,Hisense,"Hisense - 50"" Class (49.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",2820.0,1122.0,1147,1183,4.6,1113.0,https://img.bbystatic.com/BestBuy_US/images/products/4982/4982500_sa.jpg,https://api.bestbuy.com/click/-/4982500/pdp
2017_09_08,5746201,Sharp,"Sharp - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV Roku TV",3020.0,1787.0,1802,1863,3.3,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5746/5746201_sa.jpg,https://api.bestbuy.com/click/-/5746201/pdp
2017_09_08,5247402,Westinghouse,"Westinghouse - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3090.0,2717.0,2655,2710,4.2,212.0,https://img.bbystatic.com/BestBuy_US/images/products/5247/5247402_sa.jpg,https://api.bestbuy.com/click/-/5247402/pdp
2017_09_08,5875626,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3106.0,2329.0,2336,2375,4.3,12.0,https://img.bbystatic.com/BestBuy_US/images/products/5875/5875626_sa.jpg,https://api.bestbuy.com/click/-/5875626/pdp
2017_09_08,5792901,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV",3156.0,2283.0,2256,2315,4.6,212.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792901_sa.jpg,https://api.bestbuy.com/click/-/5792901/pdp
2017_09_08,5763400,LG,"LG - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3214.0,2507.0,2015,2197,4.9,130.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763400_sa.jpg,https://api.bestbuy.com/click/-/5763400/pdp
2017_09_08,5327500,Sharp,"Sharp - 55"" Class (54.6"" Diag.) - LED - 1080p - Smart - HDTV Roku TV - Black",3219.0,3013.0,3368,3276,4.5,933.0,https://img.bbystatic.com/BestBuy_US/images/products/5327/5327500_sa.jpg,https://api.bestbuy.com/click/-/5327500/pdp
2017_09_08,5733300,Toshiba,"Toshiba - 50"" Class (49.5"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",3228.0,2696.0,2251,2426,4.7,13.0,https://img.bbystatic.com/BestBuy_US/images/products/5733/5733300_sa.jpg,https://api.bestbuy.com/click/-/5733300/pdp
2017_09_08,5875600,Sony,"Sony - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3326.0,2535.0,2798,2759,4.9,25.0,https://img.bbystatic.com/BestBuy_US/images/products/5875/5875600_sa.jpg,https://api.bestbuy.com/click/-/5875600/pdp
2017_09_08,5900135,Sony,"Sony - 70"" Class (69.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3375.0,2952.0,3018,3029,4.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5900/5900135_sa.jpg,https://api.bestbuy.com/click/-/5900135/pdp
2017_09_08,5555039,Samsung,"Samsung - 32"" Class (31.5"" Diag.) - LED - 1080p - Smart - HDTV",3388.0,3931.0,3257,3471,4.6,4573.0,https://img.bbystatic.com/BestBuy_US/images/products/5555/5555039_sa.jpg,https://api.bestbuy.com/click/-/5555039/pdp
2017_09_08,5748210,Sony,"Sony - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3417.0,3566.0,3603,3609,4.7,47.0,https://img.bbystatic.com/BestBuy_US/images/products/5748/5748210_sa.jpg,https://api.bestbuy.com/click/-/5748210/pdp
2017_09_08,5774200,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3484.0,2434.0,2179,2314,4.6,123.0,https://img.bbystatic.com/BestBuy_US/images/products/5774/5774200_sa.jpg,https://api.bestbuy.com/click/-/5774200/pdp
2017_09_08,5901040,Samsung,"Samsung - 50"" Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV",3659.0,3448.0,2696,2931,3.7,3.0,https://img.bbystatic.com/BestBuy_US/images/products/5901/5901040_sa.jpg,https://api.bestbuy.com/click/-/5901040/pdp
2017_09_08,5524900,Hisense,"Hisense - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3679.0,3187.0,2653,2858,4.6,652.0,https://img.bbystatic.com/BestBuy_US/images/products/5524/5524900_sa.jpg,https://api.bestbuy.com/click/-/5524900/pdp
2017_09_08,5758301,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3693.0,2993.0,3170,3167,4.7,46.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758301_sa.jpg,https://api.bestbuy.com/click/-/5758301/pdp
2017_09_08,5712157,Sharp,"Sharp - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV Roku TV",3776.0,3076.0,1658,1992,4.6,5.0,https://img.bbystatic.com/BestBuy_US/images/products/5712/5712157_sa.jpg,https://api.bestbuy.com/click/-/5712157/pdp
2017_09_08,4982300,Hisense,"Hisense - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3796.0,3603.0,3385,3508,4.4,473.0,https://img.bbystatic.com/BestBuy_US/images/products/4982/4982300_sa.jpg,https://api.bestbuy.com/click/-/4982300/pdp
2017_09_08,5754302,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3827.0,3085.0,2652,2830,4.7,97.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754302_sa.jpg,https://api.bestbuy.com/click/-/5754302/pdp
2017_09_08,5748201,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3893.0,3204.0,2929,3091,4.8,132.0,https://img.bbystatic.com/BestBuy_US/images/products/5748/5748201_sa.jpg,https://api.bestbuy.com/click/-/5748201/pdp
2017_09_08,5763359,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3956.0,3171.0,2276,2582,4.8,172.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763359_sa.jpg,https://api.bestbuy.com/click/-/5763359/pdp
2017_09_08,5935272,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4050.0,3015.0,2861,2977,4.7,15.0,https://img.bbystatic.com/BestBuy_US/images/products/5935/5935272_sa.jpg,https://api.bestbuy.com/click/-/5935272/pdp
2017_09_08,9660184,Westinghouse,"Westinghouse - 50"" Class (49.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",4088.0,3953.0,4304,4252,4.2,876.0,https://img.bbystatic.com/BestBuy_US/images/products/9660/9660184_sa.jpg,https://api.bestbuy.com/click/-/9660184/pdp
2017_09_08,5962205,VIZIO,"VIZIO - 24"" Class (23.5"" Diag.) - LED - 720p - Smart - HDTV",4123.0,3788.0,4345,4206,,,https://img.bbystatic.com/BestBuy_US/images/products/5962/5962205_sa.jpg,https://api.bestbuy.com/click/-/5962205/pdp
2017_09_08,7210005,Samsung,"Samsung - 28"" Class (27-1/2"" Diag.) - LED - 720p - Smart - HDTV",4154.0,4608.0,4026,4242,4.6,2044.0,https://img.bbystatic.com/BestBuy_US/images/products/7210/7210005_sa.jpg,https://api.bestbuy.com/click/-/7210005/pdp
2017_09_08,5763433,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4191.0,2286.0,2004,2155,4.7,41.0,https://img.bbystatic.com/BestBuy_US/images/products/5763/5763433_sa.jpg,https://api.bestbuy.com/click/-/5763433/pdp
2017_09_08,5772800,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4281.0,3326.0,4331,4039,4.8,19.0,https://img.bbystatic.com/BestBuy_US/images/products/5772/5772800_sa.jpg,https://api.bestbuy.com/click/-/5772800/pdp
2017_09_08,5886000,Samsung,"Samsung - 82"" Class (82"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4294.0,4008.0,3403,3622,4.7,14.0,https://img.bbystatic.com/BestBuy_US/images/products/5886/5886000_sa.jpg,https://api.bestbuy.com/click/-/5886000/pdp
2017_09_08,5897427,Hisense,"Hisense - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",4302.0,1890.0,1066,1311,4.6,103.0,https://img.bbystatic.com/BestBuy_US/images/products/5897/5897427_sa.jpg,https://api.bestbuy.com/click/-/5897427/pdp
2017_09_08,5865905,Hisense,"Hisense - 39"" Class (38.5"" Diag.) - LED - 1080p - Smart - HDTV",4305.0,3394.0,3447,3507,4.8,5.0,https://img.bbystatic.com/BestBuy_US/images/products/5865/5865905_sa.jpg,https://api.bestbuy.com/click/-/5865905/pdp
2017_09_08,4613600,Samsung,"Samsung - 32"" Class (31.5"" Diag.) - LED - 720p - Smart - HDTV",4329.0,3401.0,2778,3032,4.6,3611.0,https://img.bbystatic.com/BestBuy_US/images/products/4613/4613600_sa.jpg,https://api.bestbuy.com/click/-/4613600/pdp
2017_09_08,5770946,Sony,"Sony - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4484.0,3499.0,3381,3506,4.9,81.0,https://img.bbystatic.com/BestBuy_US/images/products/5770/5770946_sa.jpg,https://api.bestbuy.com/click/-/5770946/pdp
2017_09_08,5773705,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4565.0,3701.0,3497,3627,4.7,110.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773705_sa.jpg,https://api.bestbuy.com/click/-/5773705/pdp
2017_09_08,5773836,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4566.0,3655.0,3235,3442,4.7,159.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773836_sa.jpg,https://api.bestbuy.com/click/-/5773836/pdp
2017_09_08,5792905,LG,"LG - 60"" Class (59.9"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4578.0,2581.0,1909,2158,4.7,23.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792905_sa.jpg,https://api.bestbuy.com/click/-/5792905/pdp
2017_09_08,5792908,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4915.0,3231.0,2891,3092,4.6,21.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792908_sa.jpg,https://api.bestbuy.com/click/-/5792908/pdp
2017_09_08,5935300,LG,"LG - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4928.0,3223.0,3063,3234,4.6,24.0,https://img.bbystatic.com/BestBuy_US/images/products/5935/5935300_sa.jpg,https://api.bestbuy.com/click/-/5935300/pdp
2017_09_08,4882400,Toshiba,"Toshiba - 55"" Class (54.6"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",5081.0,3721.0,3255,3493,4.3,1135.0,https://img.bbystatic.com/BestBuy_US/images/products/4882/4882400_sa.jpg,https://api.bestbuy.com/click/-/4882400/pdp
2017_09_08,5712314,Hisense,"Hisense - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5265.0,4944.0,4028,4365,4.6,250.0,https://img.bbystatic.com/BestBuy_US/images/products/5712/5712314_sa.jpg,https://api.bestbuy.com/click/-/5712314/pdp
2017_09_08,5878700,LG,"LG - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",5288.0,3531.0,3628,3691,4.4,17.0,https://img.bbystatic.com/BestBuy_US/images/products/5878/5878700_sa.jpg,https://api.bestbuy.com/click/-/5878700/pdp
2017_09_08,5844904,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",5393.0,2194.0,1813,2001,4.7,29.0,https://img.bbystatic.com/BestBuy_US/images/products/5844/5844904_sa.jpg,https://api.bestbuy.com/click/-/5844904/pdp
2017_09_08,4803800,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5561.0,4185.0,4440,4490,4.7,1467.0,https://img.bbystatic.com/BestBuy_US/images/products/4803/4803800_sa.jpg,https://api.bestbuy.com/click/-/4803800/pdp
2017_09_08,5410021,Samsung,"Samsung - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV",5704.0,4636.0,4413,4595,4.6,3502.0,https://img.bbystatic.com/BestBuy_US/images/products/5410/5410021_sa.jpg,https://api.bestbuy.com/click/-/5410021/pdp
2017_09_08,5754305,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5766.0,3432.0,3233,3421,4.7,137.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754305_sa.jpg,https://api.bestbuy.com/click/-/5754305/pdp
2017_09_08,5183803,VIZIO,"VIZIO - 48"" Class (47.6"" Diag.) - LED - 1080p - Smart - HDTV",5805.0,5286.0,4777,5004,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5183/5183803_sa.jpg,https://api.bestbuy.com/click/-/5183803/pdp
2017_09_08,5714425,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5938.0,4908.0,5109,5141,4.4,54.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714425_sa.jpg,https://api.bestbuy.com/click/-/5714425/pdp
2017_09_08,5714421,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6112.0,5411.0,5430,5491,4.7,131.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714421_sa.jpg,https://api.bestbuy.com/click/-/5714421/pdp
2017_09_08,4807300,Toshiba,"Toshiba - 55"" Class (54.6"" Diag.) - LED - 1080p - with Chromecast Built-in - HDTV",6188.0,6408.0,8265,7603,4.4,1256.0,https://img.bbystatic.com/BestBuy_US/images/products/4807/4807300_sa.jpg,https://api.bestbuy.com/click/-/4807300/pdp
2017_09_08,5714432,Sony,"Sony - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6446.0,5357.0,5204,5369,4.9,75.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714432_sa.jpg,https://api.bestbuy.com/click/-/5714432/pdp
2017_09_08,5770951,Sony,"Sony - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6450.0,5645.0,6369,6197,4.8,47.0,https://img.bbystatic.com/BestBuy_US/images/products/5770/5770951_sa.jpg,https://api.bestbuy.com/click/-/5770951/pdp
2017_09_08,5758400,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6636.0,6925.0,6976,6985,4.7,22.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758400_sa.jpg,https://api.bestbuy.com/click/-/5758400/pdp
2017_09_08,5773804,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6850.0,3381.0,3015,3277,4.9,68.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773804_sa.jpg,https://api.bestbuy.com/click/-/5773804/pdp
2017_09_08,5751203,Westinghouse,"Westinghouse - 42"" Class (41.5"" Diag.) - LED - 1080p - Smart - HDTV",6851.0,6926.0,5295,5794,4.2,116.0,https://img.bbystatic.com/BestBuy_US/images/products/5751/5751203_sa.jpg,https://api.bestbuy.com/click/-/5751203/pdp
2017_09_08,4858900,VIZIO,"VIZIO - 48"" Class (47.6"" Diag.) - LED - 1080p - Smart - HDTV",7404.0,6910.0,4817,5444,4.0,404.0,https://img.bbystatic.com/BestBuy_US/images/products/4858/4858900_sa.jpg,https://api.bestbuy.com/click/-/4858900/pdp
2017_09_08,4801704,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",7699.0,6948.0,7386,7358,4.6,923.0,https://img.bbystatic.com/BestBuy_US/images/products/4801/4801704_sa.jpg,https://api.bestbuy.com/click/-/4801704/pdp
2017_09_08,5789803,Samsung,"Samsung - 40"" Class (39.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",7867.0,6321.0,5918,6163,4.8,61.0,https://img.bbystatic.com/BestBuy_US/images/products/5789/5789803_sa.jpg,https://api.bestbuy.com/click/-/5789803/pdp
2017_09_08,5777500,LG,"LG - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",8142.0,5893.0,7436,7007,5.0,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5777/5777500_sa.jpg,https://api.bestbuy.com/click/-/5777500/pdp
2017_09_08,5773700,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",8147.0,4545.0,4695,4799,4.8,58.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773700_sa.jpg,https://api.bestbuy.com/click/-/5773700/pdp
2017_09_08,5792800,LG,"LG - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",8151.0,6979.0,5671,6142,4.8,49.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792800_sa.jpg,https://api.bestbuy.com/click/-/5792800/pdp
2017_09_08,4673800,Insignia™,"Insignia™ - 24"" Class (23.6"" Diag.) - LED -720p - Smart - Roku TV",8285.0,7475.0,5981,6520,4.4,1205.0,https://img.bbystatic.com/BestBuy_US/images/products/4673/4673800_sa.jpg,https://api.bestbuy.com/click/-/4673800/pdp
2017_09_08,4882800,Toshiba,"Toshiba - 49"" Class (48.5"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",8609.0,7148.0,3852,4690,4.4,1852.0,https://img.bbystatic.com/BestBuy_US/images/products/4882/4882800_sa.jpg,https://api.bestbuy.com/click/-/4882800/pdp
2017_09_08,5758120,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",8799.0,6845.0,7099,7159,4.9,35.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758120_sa.jpg,https://api.bestbuy.com/click/-/5758120/pdp
2017_09_08,5758118,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",9678.0,8038.0,7879,8069,4.8,24.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758118_sa.jpg,https://api.bestbuy.com/click/-/5758118/pdp
2017_09_08,5853620,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",9755.0,9060.0,9801,9640,4.6,18.0,https://img.bbystatic.com/BestBuy_US/images/products/5853/5853620_sa.jpg,https://api.bestbuy.com/click/-/5853620/pdp
2017_09_08,5872100,TCL,"TCL - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV Roku TV",9832.0,13841.0,11754,12082,,,https://img.bbystatic.com/BestBuy_US/images/products/5872/5872100_sa.jpg,https://api.bestbuy.com/click/-/5872100/pdp
2017_09_08,4204506,Insignia™,"Insignia™ - 55"" Class (54.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Roku TV",9880.0,9444.0,9458,9567,4.5,1127.0,https://img.bbystatic.com/BestBuy_US/images/products/4204/4204506_sa.jpg,https://api.bestbuy.com/click/-/4204506/pdp
2017_09_08,5368202,Westinghouse,"Westinghouse - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",9960.0,8012.0,7023,7508,4.1,427.0,https://img.bbystatic.com/BestBuy_US/images/products/5368/5368202_sa.jpg,https://api.bestbuy.com/click/-/5368202/pdp
2017_09_08,5412152,Samsung,"Samsung - 60"" Class (60"" Diag.) - LED - 1080p - Smart - HDTV",9965.0,7700.0,6572,7027,4.6,2533.0,https://img.bbystatic.com/BestBuy_US/images/products/5412/5412152_sa.jpg,https://api.bestbuy.com/click/-/5412152/pdp
2017_09_08,5897520,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD Frame TV with High Dynamic Range",10982.0,11757.0,13329,12743,4.4,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5897/5897520_sa.jpg,https://api.bestbuy.com/click/-/5897520/pdp
2017_09_08,4954002,LG,"LG - 60"" Class (59.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",12017.0,15306.0,17501,16560,4.6,705.0,https://img.bbystatic.com/BestBuy_US/images/products/4954/4954002_sa.jpg,https://api.bestbuy.com/click/-/4954002/pdp
2017_09_08,5217300,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",12052.0,10268.0,9464,9852,4.7,3449.0,https://img.bbystatic.com/BestBuy_US/images/products/5217/5217300_sa.jpg,https://api.bestbuy.com/click/-/5217300/pdp
2017_09_08,5480900,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",12083.0,12393.0,13366,13154,4.9,49.0,https://img.bbystatic.com/BestBuy_US/images/products/5480/5480900_sa.jpg,https://api.bestbuy.com/click/-/5480900/pdp
2017_09_08,5758300,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",12478.0,11898.0,11453,11678,4.2,13.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758300_sa.jpg,https://api.bestbuy.com/click/-/5758300/pdp
2017_09_08,5872101,TCL,"TCL - 43"" Class (43"" Diag.) - LED - 1080p - Smart - HDTV Roku TV",13763.0,16556.0,15806,15892,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5872/5872101_sa.jpg,https://api.bestbuy.com/click/-/5872101/pdp
2017_09_08,4804000,Sony,"Sony - 85"" Class (84.5"" diag) - LED - 2160p - Smart - 4K Ultra HDTV with High Dynamic Range",14161.0,13579.0,13063,13416,4.4,48.0,https://img.bbystatic.com/BestBuy_US/images/products/4804/4804000_sa.jpg,https://api.bestbuy.com/click/-/4804000/pdp
2017_09_08,5481000,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",14273.0,13919.0,17516,16316,4.8,45.0,https://img.bbystatic.com/BestBuy_US/images/products/5481/5481000_sa.jpg,https://api.bestbuy.com/click/-/5481000/pdp
2017_09_08,5774700,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",15321.0,19564.0,19037,18833,5.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5774/5774700_sa.jpg,https://api.bestbuy.com/click/-/5774700/pdp
2017_09_08,5773907,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",16867.0,12502.0,13306,13317,4.8,8.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773907_sa.jpg,https://api.bestbuy.com/click/-/5773907/pdp
